id,EC1,EC2
20831,1,1
20832,1,1
20833,1,1
20834,1,1
20835,1,1
20836,1,1
20837,1,1
20838,1,1
20839,1,1
20840,1,1
20841,1,1
20842,1,1
20843,1,1
20844,1,1
20845,1,1
20846,1,1
20847,1,1
20848,1,1
20849,1,1
20850,0,1
20851,1,1
20852,1,1
20853,1,1
20854,1,1
20855,0,1
20856,1,1
20857,1,1
20858,1,1
20859,1,1
20860,1,1
20861,1,1
20862,1,1
20863,1,1
20864,1,1
20865,1,1
20866,1,1
20867,1,1
20868,1,1
20869,1,1
20870,1,1
20871,1,1
20872,1,1
20873,1,1
20874,1,1
20875,1,1
20876,1,1
20877,1,1
20878,1,1
20879,1,1
20880,1,1
20881,1,1
20882,1,1
20883,1,1
20884,1,1
20885,1,1
20886,1,1
20887,1,1
20888,1,1
20889,1,1
20890,1,1
20891,1,1
20892,1,1
20893,1,1
20894,1,1
20895,1,1
20896,1,1
20897,1,1
20898,1,1
20899,1,1
20900,1,1
20901,1,1
20902,1,1
20903,1,1
20904,1,1
20905,1,1
20906,1,1
20907,1,1
20908,1,1
20909,1,1
20910,1,1
20911,1,1
20912,1,1
20913,1,1
20914,1,1
20915,1,1
20916,1,1
20917,1,1
20918,1,1
20919,1,1
20920,1,1
20921,1,1
20922,1,1
20923,1,1
20924,1,1
20925,1,1
20926,1,1
20927,1,1
20928,1,1
20929,1,1
20930,1,1
20931,1,1
20932,1,1
20933,1,1
20934,1,1
20935,1,1
20936,1,1
20937,1,1
20938,1,1
20939,1,1
20940,1,1
20941,1,1
20942,1,1
20943,1,1
20944,1,1
20945,1,1
20946,1,1
20947,1,1
20948,1,1
20949,1,1
20950,1,1
20951,1,1
20952,1,1
20953,1,1
20954,1,1
20955,1,1
20956,1,1
20957,1,1
20958,1,1
20959,1,1
20960,1,1
20961,1,1
20962,0,1
20963,1,1
20964,1,1
20965,1,1
20966,0,1
20967,1,1
20968,1,1
20969,1,1
20970,1,1
20971,1,1
20972,1,1
20973,1,1
20974,1,1
20975,1,1
20976,1,1
20977,1,1
20978,1,1
20979,1,1
20980,1,1
20981,1,1
20982,1,1
20983,1,1
20984,1,1
20985,1,1
20986,1,1
20987,1,1
20988,1,1
20989,1,1
20990,1,1
20991,1,1
20992,1,1
20993,1,1
20994,1,1
20995,1,1
20996,1,1
20997,1,1
20998,1,1
20999,1,1
21000,1,1
21001,1,1
21002,0,1
21003,1,1
21004,1,1
21005,1,1
21006,1,1
21007,1,1
21008,1,1
21009,1,1
21010,1,1
21011,1,1
21012,1,1
21013,1,1
21014,1,1
21015,1,1
21016,1,1
21017,1,1
21018,1,1
21019,1,1
21020,1,1
21021,1,1
21022,1,1
21023,1,1
21024,1,1
21025,1,1
21026,1,1
21027,1,1
21028,1,1
21029,1,1
21030,1,1
21031,1,1
21032,1,1
21033,1,1
21034,1,1
21035,1,1
21036,1,1
21037,1,1
21038,1,1
21039,1,1
21040,1,1
21041,1,1
21042,1,1
21043,1,1
21044,1,1
21045,1,1
21046,1,1
21047,1,1
21048,1,1
21049,1,1
21050,1,1
21051,1,1
21052,1,1
21053,1,1
21054,1,1
21055,1,1
21056,1,1
21057,1,1
21058,1,1
21059,1,1
21060,1,1
21061,1,1
21062,1,1
21063,1,1
21064,1,1
21065,1,1
21066,1,1
21067,1,1
21068,1,1
21069,1,1
21070,1,1
21071,1,1
21072,1,1
21073,1,1
21074,1,1
21075,1,1
21076,1,1
21077,1,1
21078,1,1
21079,1,1
21080,1,1
21081,1,1
21082,1,1
21083,1,1
21084,1,1
21085,1,1
21086,1,1
21087,1,1
21088,1,1
21089,1,1
21090,1,1
21091,1,1
21092,0,1
21093,1,1
21094,1,1
21095,1,1
21096,1,1
21097,1,1
21098,1,1
21099,1,1
21100,1,1
21101,1,1
21102,1,1
21103,1,1
21104,1,1
21105,1,1
21106,1,1
21107,1,1
21108,1,1
21109,1,1
21110,1,1
21111,1,1
21112,1,1
21113,1,1
21114,1,1
21115,1,1
21116,1,1
21117,1,1
21118,1,1
21119,1,1
21120,1,1
21121,1,1
21122,1,1
21123,1,1
21124,1,1
21125,0,1
21126,1,1
21127,1,1
21128,1,1
21129,1,1
21130,1,1
21131,1,1
21132,1,1
21133,1,1
21134,1,1
21135,1,1
21136,1,1
21137,1,1
21138,1,1
21139,1,1
21140,1,1
21141,1,1
21142,1,1
21143,1,1
21144,1,1
21145,1,1
21146,1,1
21147,1,1
21148,1,1
21149,1,1
21150,1,1
21151,1,1
21152,1,1
21153,1,1
21154,1,1
21155,1,1
21156,1,1
21157,1,1
21158,1,1
21159,1,1
21160,1,1
21161,1,1
21162,1,1
21163,1,1
21164,1,1
21165,1,1
21166,1,1
21167,1,1
21168,1,1
21169,1,1
21170,1,1
21171,1,1
21172,1,1
21173,1,1
21174,1,1
21175,1,1
21176,1,1
21177,1,1
21178,1,1
21179,1,1
21180,1,1
21181,1,1
21182,1,1
21183,1,1
21184,1,1
21185,1,1
21186,1,1
21187,1,1
21188,1,1
21189,1,1
21190,1,1
21191,1,1
21192,1,1
21193,1,1
21194,1,1
21195,1,1
21196,1,1
21197,1,1
21198,1,1
21199,1,1
21200,1,1
21201,1,1
21202,1,1
21203,1,1
21204,1,1
21205,1,1
21206,1,1
21207,1,1
21208,1,1
21209,1,1
21210,1,1
21211,1,1
21212,1,1
21213,1,1
21214,1,1
21215,1,1
21216,1,1
21217,1,1
21218,1,1
21219,1,1
21220,1,1
21221,1,1
21222,1,1
21223,1,1
21224,1,1
21225,1,1
21226,1,1
21227,1,1
21228,0,1
21229,1,1
21230,1,1
21231,1,1
21232,1,1
21233,1,1
21234,1,1
21235,1,1
21236,1,1
21237,1,1
21238,1,1
21239,1,1
21240,0,1
21241,1,1
21242,1,1
21243,1,1
21244,1,1
21245,1,1
21246,1,1
21247,1,1
21248,1,1
21249,1,1
21250,1,1
21251,1,1
21252,1,1
21253,1,1
21254,1,1
21255,1,1
21256,1,1
21257,1,1
21258,1,1
21259,1,1
21260,1,1
21261,1,1
21262,1,1
21263,1,1
21264,1,1
21265,1,1
21266,1,1
21267,1,1
21268,1,1
21269,1,1
21270,1,1
21271,0,1
21272,1,1
21273,1,1
21274,1,1
21275,1,1
21276,1,1
21277,1,1
21278,1,1
21279,1,1
21280,1,1
21281,1,1
21282,1,1
21283,1,1
21284,1,1
21285,1,1
21286,1,1
21287,1,1
21288,1,1
21289,1,1
21290,1,1
21291,1,1
21292,1,1
21293,1,1
21294,0,1
21295,1,1
21296,1,1
21297,1,1
21298,1,1
21299,1,1
21300,1,1
21301,1,1
21302,1,1
21303,1,1
21304,1,1
21305,1,1
21306,1,1
21307,1,1
21308,1,1
21309,1,1
21310,0,1
21311,1,1
21312,0,1
21313,1,1
21314,1,1
21315,1,1
21316,1,1
21317,1,1
21318,1,1
21319,1,1
21320,0,1
21321,1,1
21322,1,1
21323,1,1
21324,1,1
21325,1,1
21326,1,1
21327,1,1
21328,1,1
21329,1,1
21330,1,1
21331,1,1
21332,1,1
21333,1,1
21334,1,1
21335,1,1
21336,1,1
21337,1,1
21338,1,1
21339,1,1
21340,1,1
21341,1,1
21342,1,1
21343,1,1
21344,1,1
21345,1,1
21346,1,1
21347,1,1
21348,1,1
21349,1,1
21350,1,1
21351,1,1
21352,1,1
21353,1,1
21354,1,1
21355,1,1
21356,1,1
21357,1,1
21358,1,1
21359,1,1
21360,1,1
21361,1,1
21362,1,1
21363,1,1
21364,1,1
21365,1,1
21366,1,1
21367,1,1
21368,1,1
21369,1,1
21370,1,1
21371,1,1
21372,1,1
21373,1,1
21374,1,1
21375,1,1
21376,1,1
21377,1,1
21378,1,1
21379,1,1
21380,1,1
21381,1,1
21382,1,1
21383,1,1
21384,1,1
21385,1,1
21386,1,1
21387,1,1
21388,1,1
21389,1,1
21390,1,1
21391,1,1
21392,1,1
21393,1,1
21394,1,1
21395,1,1
21396,1,1
21397,1,1
21398,1,1
21399,1,1
21400,1,1
21401,1,1
21402,1,1
21403,1,1
21404,1,1
21405,1,1
21406,1,1
21407,1,1
21408,1,1
21409,1,1
21410,0,1
21411,1,1
21412,1,1
21413,1,1
21414,1,1
21415,1,1
21416,1,1
21417,1,1
21418,1,1
21419,1,1
21420,1,1
21421,1,1
21422,1,1
21423,0,1
21424,1,1
21425,1,1
21426,1,1
21427,1,1
21428,1,1
21429,1,1
21430,1,1
21431,1,1
21432,1,1
21433,1,1
21434,1,1
21435,1,1
21436,1,1
21437,1,1
21438,1,1
21439,1,1
21440,1,1
21441,1,1
21442,1,1
21443,1,1
21444,1,1
21445,1,1
21446,1,1
21447,1,1
21448,1,1
21449,1,1
21450,1,1
21451,1,1
21452,1,1
21453,1,1
21454,1,1
21455,1,1
21456,1,1
21457,1,1
21458,1,1
21459,1,1
21460,1,1
21461,1,1
21462,1,1
21463,1,1
21464,0,1
21465,1,1
21466,1,1
21467,1,1
21468,1,1
21469,1,1
21470,1,1
21471,1,1
21472,1,1
21473,1,1
21474,1,1
21475,1,1
21476,1,1
21477,1,1
21478,1,1
21479,1,1
21480,1,1
21481,1,1
21482,1,1
21483,1,1
21484,1,1
21485,1,1
21486,0,1
21487,1,1
21488,1,1
21489,0,1
21490,1,1
21491,1,1
21492,1,1
21493,1,1
21494,1,1
21495,1,1
21496,1,1
21497,1,1
21498,1,1
21499,1,1
21500,1,1
21501,1,1
21502,1,1
21503,1,1
21504,1,1
21505,1,1
21506,1,1
21507,1,1
21508,1,1
21509,1,1
21510,1,1
21511,1,1
21512,1,1
21513,0,1
21514,1,1
21515,1,1
21516,1,1
21517,1,1
21518,1,1
21519,1,1
21520,1,1
21521,1,1
21522,1,1
21523,1,1
21524,1,1
21525,0,1
21526,1,1
21527,1,1
21528,1,1
21529,1,1
21530,1,1
21531,1,1
21532,1,1
21533,1,1
21534,1,1
21535,1,1
21536,1,1
21537,1,1
21538,1,1
21539,1,1
21540,1,1
21541,0,1
21542,1,1
21543,1,1
21544,1,1
21545,1,1
21546,1,1
21547,1,1
21548,1,1
21549,1,1
21550,1,1
21551,1,1
21552,1,1
21553,1,1
21554,1,1
21555,1,1
21556,1,1
21557,1,1
21558,1,1
21559,1,1
21560,1,1
21561,1,1
21562,1,1
21563,0,1
21564,1,1
21565,1,1
21566,1,1
21567,1,1
21568,1,1
21569,1,1
21570,1,1
21571,1,1
21572,1,1
21573,1,1
21574,1,1
21575,1,1
21576,1,1
21577,1,1
21578,1,1
21579,1,1
21580,1,1
21581,1,1
21582,1,1
21583,1,1
21584,1,1
21585,1,1
21586,1,1
21587,1,1
21588,1,1
21589,1,1
21590,1,1
21591,1,1
21592,1,1
21593,1,1
21594,1,1
21595,1,1
21596,1,1
21597,1,1
21598,1,1
21599,1,1
21600,1,1
21601,1,1
21602,1,1
21603,1,1
21604,1,1
21605,1,1
21606,1,1
21607,1,1
21608,1,1
21609,1,1
21610,1,1
21611,1,1
21612,1,1
21613,1,1
21614,1,1
21615,1,1
21616,1,1
21617,1,1
21618,0,1
21619,1,1
21620,1,1
21621,1,1
21622,1,1
21623,1,1
21624,1,1
21625,1,1
21626,1,1
21627,1,1
21628,0,1
21629,1,1
21630,0,1
21631,1,1
21632,1,1
21633,1,1
21634,1,1
21635,1,1
21636,1,1
21637,1,1
21638,1,1
21639,1,1
21640,1,1
21641,0,1
21642,1,1
21643,1,1
21644,1,1
21645,1,1
21646,1,1
21647,1,1
21648,1,1
21649,1,1
21650,1,1
21651,1,1
21652,1,1
21653,0,1
21654,1,1
21655,1,1
21656,1,1
21657,1,1
21658,1,1
21659,1,1
21660,1,1
21661,1,1
21662,1,1
21663,1,1
21664,1,1
21665,1,1
21666,1,1
21667,1,1
21668,1,1
21669,1,1
21670,1,1
21671,1,1
21672,1,1
21673,1,1
21674,1,1
21675,1,1
21676,1,1
21677,1,1
21678,1,1
21679,1,1
21680,1,1
21681,1,1
21682,0,1
21683,1,1
21684,1,1
21685,1,1
21686,1,1
21687,1,1
21688,1,1
21689,1,1
21690,1,1
21691,1,1
21692,1,1
21693,1,1
21694,1,1
21695,1,1
21696,1,1
21697,1,1
21698,1,1
21699,1,1
21700,1,1
21701,1,1
21702,1,1
21703,1,1
21704,1,1
21705,1,1
21706,1,1
21707,1,1
21708,1,1
21709,1,1
21710,1,1
21711,1,1
21712,1,1
21713,1,1
21714,1,1
21715,1,1
21716,1,1
21717,1,1
21718,1,1
21719,1,1
21720,0,1
21721,1,1
21722,0,1
21723,1,1
21724,1,1
21725,1,1
21726,1,1
21727,0,1
21728,1,1
21729,1,1
21730,1,1
21731,1,1
21732,1,1
21733,1,1
21734,1,1
21735,1,1
21736,1,1
21737,1,1
21738,0,1
21739,1,1
21740,0,1
21741,1,1
21742,1,1
21743,1,1
21744,1,1
21745,1,1
21746,1,1
21747,1,1
21748,1,1
21749,1,1
21750,1,1
21751,1,1
21752,1,1
21753,1,1
21754,1,1
21755,1,1
21756,1,1
21757,1,1
21758,1,1
21759,1,1
21760,1,1
21761,1,1
21762,1,1
21763,1,1
21764,1,1
21765,1,1
21766,0,1
21767,1,1
21768,1,1
21769,1,1
21770,1,1
21771,1,1
21772,1,1
21773,1,1
21774,1,1
21775,0,1
21776,1,1
21777,1,1
21778,1,1
21779,1,1
21780,1,1
21781,1,1
21782,1,1
21783,1,1
21784,1,1
21785,1,1
21786,1,1
21787,1,1
21788,1,1
21789,1,1
21790,1,1
21791,1,1
21792,1,1
21793,1,1
21794,1,1
21795,1,1
21796,1,1
21797,1,1
21798,1,1
21799,1,1
21800,1,1
21801,1,1
21802,1,1
21803,1,1
21804,1,1
21805,1,1
21806,1,1
21807,1,1
21808,1,1
21809,1,1
21810,1,1
21811,1,1
21812,1,1
21813,0,1
21814,1,1
21815,1,1
21816,0,1
21817,1,1
21818,1,1
21819,1,1
21820,0,1
21821,1,1
21822,1,1
21823,1,1
21824,1,1
21825,1,1
21826,1,1
21827,0,1
21828,1,1
21829,1,1
21830,1,1
21831,1,1
21832,1,1
21833,1,1
21834,1,1
21835,1,1
21836,1,1
21837,1,1
21838,1,1
21839,0,1
21840,1,1
21841,1,1
21842,1,1
21843,1,1
21844,1,1
21845,1,1
21846,1,1
21847,1,1
21848,1,1
21849,1,1
21850,1,1
21851,1,1
21852,1,1
21853,0,1
21854,1,1
21855,1,1
21856,1,1
21857,1,1
21858,1,1
21859,1,1
21860,1,1
21861,1,1
21862,1,1
21863,1,1
21864,1,1
21865,1,1
21866,1,1
21867,1,1
21868,1,1
21869,1,1
21870,1,1
21871,1,1
21872,1,1
21873,1,1
21874,1,1
21875,1,1
21876,1,1
21877,0,1
21878,1,1
21879,1,1
21880,1,1
21881,1,1
21882,1,1
21883,1,1
21884,1,1
21885,1,1
21886,1,1
21887,1,1
21888,1,1
21889,1,1
21890,1,1
21891,1,1
21892,1,1
21893,1,1
21894,1,1
21895,1,1
21896,1,1
21897,1,1
21898,0,1
21899,1,1
21900,1,1
21901,1,1
21902,1,1
21903,1,1
21904,1,1
21905,1,1
21906,1,1
21907,1,1
21908,1,1
21909,1,1
21910,1,1
21911,1,1
21912,1,1
21913,1,1
21914,1,1
21915,1,1
21916,1,1
21917,1,1
21918,1,1
21919,1,1
21920,1,1
21921,1,1
21922,1,1
21923,1,1
21924,1,1
21925,1,1
21926,1,1
21927,1,1
21928,1,1
21929,1,1
21930,1,1
21931,1,1
21932,1,1
21933,1,1
21934,1,1
21935,1,1
21936,1,1
21937,1,1
21938,1,1
21939,1,1
21940,0,1
21941,1,1
21942,1,1
21943,1,1
21944,0,1
21945,1,1
21946,0,1
21947,1,1
21948,1,1
21949,1,1
21950,1,1
21951,1,1
21952,1,1
21953,1,1
21954,1,1
21955,1,1
21956,1,1
21957,1,1
21958,1,1
21959,1,1
21960,1,1
21961,1,1
21962,1,1
21963,1,1
21964,1,1
21965,1,1
21966,1,1
21967,1,1
21968,1,1
21969,1,1
21970,1,1
21971,1,1
21972,1,1
21973,1,1
21974,1,1
21975,1,1
21976,1,1
21977,1,1
21978,1,1
21979,1,1
21980,1,1
21981,1,1
21982,1,1
21983,1,1
21984,1,1
21985,1,1
21986,1,1
21987,1,1
21988,1,1
21989,1,1
21990,1,1
21991,1,1
21992,1,1
21993,1,1
21994,1,1
21995,1,1
21996,1,1
21997,1,1
21998,1,1
21999,1,1
22000,1,1
22001,0,1
22002,1,1
22003,1,1
22004,1,1
22005,1,1
22006,1,1
22007,1,1
22008,1,1
22009,1,1
22010,1,1
22011,1,1
22012,1,1
22013,1,1
22014,1,1
22015,0,1
22016,1,1
22017,1,1
22018,1,1
22019,1,1
22020,1,1
22021,1,1
22022,1,1
22023,1,1
22024,1,1
22025,1,1
22026,1,1
22027,1,1
22028,1,1
22029,1,1
22030,1,1
22031,1,1
22032,1,1
22033,1,1
22034,1,1
22035,1,1
22036,1,1
22037,1,1
22038,1,1
22039,1,1
22040,1,1
22041,1,1
22042,1,1
22043,1,1
22044,1,1
22045,1,1
22046,1,1
22047,1,1
22048,1,1
22049,1,1
22050,1,1
22051,1,1
22052,1,1
22053,1,1
22054,1,1
22055,1,1
22056,1,1
22057,1,1
22058,1,1
22059,1,1
22060,1,1
22061,1,1
22062,1,1
22063,1,1
22064,0,1
22065,1,1
22066,1,1
22067,1,1
22068,1,1
22069,1,1
22070,1,1
22071,0,1
22072,1,1
22073,1,1
22074,1,1
22075,1,1
22076,1,1
22077,1,1
22078,1,1
22079,1,1
22080,1,1
22081,1,1
22082,1,1
22083,1,1
22084,1,1
22085,1,1
22086,1,1
22087,1,1
22088,1,1
22089,1,1
22090,1,1
22091,1,1
22092,1,1
22093,1,1
22094,1,1
22095,1,1
22096,1,1
22097,1,1
22098,1,1
22099,1,1
22100,1,1
22101,1,1
22102,1,1
22103,1,1
22104,1,1
22105,1,1
22106,1,1
22107,1,1
22108,1,1
22109,1,1
22110,1,1
22111,1,1
22112,1,1
22113,1,1
22114,1,1
22115,1,1
22116,0,1
22117,1,1
22118,1,1
22119,1,1
22120,1,1
22121,1,1
22122,1,1
22123,1,1
22124,1,1
22125,1,1
22126,1,1
22127,1,1
22128,1,1
22129,1,1
22130,1,1
22131,1,1
22132,0,1
22133,0,1
22134,1,1
22135,1,1
22136,1,1
22137,1,1
22138,1,1
22139,0,1
22140,1,1
22141,1,1
22142,1,1
22143,1,1
22144,1,1
22145,1,1
22146,1,1
22147,1,1
22148,1,1
22149,1,1
22150,1,1
22151,1,1
22152,1,1
22153,1,1
22154,1,1
22155,1,1
22156,1,1
22157,1,1
22158,1,1
22159,1,1
22160,1,1
22161,1,1
22162,1,1
22163,1,1
22164,1,1
22165,1,1
22166,1,1
22167,1,1
22168,1,1
22169,1,1
22170,1,1
22171,1,1
22172,1,1
22173,1,1
22174,1,1
22175,1,1
22176,1,1
22177,1,1
22178,1,1
22179,1,1
22180,1,1
22181,1,1
22182,1,1
22183,1,1
22184,1,1
22185,1,1
22186,1,1
22187,1,1
22188,0,1
22189,1,1
22190,1,1
22191,1,1
22192,1,1
22193,1,1
22194,1,1
22195,1,1
22196,1,1
22197,1,1
22198,1,1
22199,1,1
22200,1,1
22201,1,1
22202,1,1
22203,1,1
22204,1,1
22205,1,1
22206,1,1
22207,1,1
22208,1,1
22209,1,1
22210,1,1
22211,1,1
22212,1,1
22213,1,1
22214,1,1
22215,1,1
22216,1,1
22217,1,1
22218,1,1
22219,1,1
22220,1,1
22221,1,1
22222,1,1
22223,1,1
22224,1,1
22225,1,1
22226,1,1
22227,1,1
22228,1,1
22229,1,1
22230,1,1
22231,1,1
22232,1,1
22233,0,1
22234,1,1
22235,1,1
22236,1,1
22237,1,1
22238,1,1
22239,1,1
22240,1,1
22241,1,1
22242,1,1
22243,1,1
22244,1,1
22245,1,1
22246,1,1
22247,1,1
22248,1,1
22249,1,1
22250,1,1
22251,0,1
22252,1,1
22253,1,1
22254,1,1
22255,1,1
22256,1,1
22257,1,1
22258,1,1
22259,1,1
22260,1,1
22261,1,1
22262,1,1
22263,1,1
22264,1,1
22265,1,1
22266,1,1
22267,1,1
22268,1,1
22269,1,1
22270,1,1
22271,1,1
22272,1,1
22273,1,1
22274,1,1
22275,1,1
22276,1,1
22277,1,1
22278,1,1
22279,0,1
22280,1,1
22281,1,1
22282,1,1
22283,1,1
22284,1,1
22285,1,1
22286,1,1
22287,1,1
22288,1,1
22289,1,1
22290,1,1
22291,1,1
22292,1,1
22293,1,1
22294,1,1
22295,1,1
22296,1,1
22297,1,1
22298,1,1
22299,1,1
22300,1,1
22301,1,1
22302,1,1
22303,1,1
22304,1,1
22305,1,1
22306,1,1
22307,1,1
22308,1,1
22309,1,1
22310,1,1
22311,1,1
22312,1,1
22313,1,1
22314,1,1
22315,1,1
22316,1,1
22317,1,1
22318,1,1
22319,1,1
22320,1,1
22321,0,1
22322,1,1
22323,1,1
22324,1,1
22325,1,1
22326,1,1
22327,1,1
22328,1,1
22329,1,1
22330,1,1
22331,1,1
22332,1,1
22333,1,1
22334,1,1
22335,1,1
22336,1,1
22337,1,1
22338,1,1
22339,1,1
22340,1,1
22341,1,1
22342,1,1
22343,1,1
22344,1,1
22345,1,1
22346,1,1
22347,1,1
22348,1,1
22349,1,1
22350,1,1
22351,1,1
22352,1,1
22353,1,1
22354,1,1
22355,1,1
22356,1,1
22357,1,1
22358,1,1
22359,1,1
22360,1,1
22361,1,1
22362,1,1
22363,1,1
22364,1,1
22365,1,1
22366,1,1
22367,1,1
22368,1,1
22369,1,1
22370,1,1
22371,1,1
22372,1,1
22373,1,1
22374,1,1
22375,1,1
22376,1,1
22377,1,1
22378,1,1
22379,1,1
22380,1,1
22381,1,1
22382,1,1
22383,1,1
22384,1,1
22385,1,1
22386,1,1
22387,1,1
22388,1,1
22389,1,1
22390,1,1
22391,1,1
22392,1,1
22393,1,1
22394,1,1
22395,1,1
22396,1,1
22397,1,1
22398,1,1
22399,1,1
22400,1,1
22401,1,1
22402,1,1
22403,1,1
22404,1,1
22405,1,1
22406,1,1
22407,1,1
22408,1,1
22409,1,1
22410,1,1
22411,1,1
22412,1,1
22413,1,1
22414,1,1
22415,1,1
22416,1,1
22417,1,1
22418,1,1
22419,1,1
22420,1,1
22421,1,1
22422,1,1
22423,1,1
22424,1,1
22425,1,1
22426,1,1
22427,1,1
22428,1,1
22429,1,1
22430,1,1
22431,1,1
22432,1,1
22433,1,1
22434,1,1
22435,0,1
22436,1,1
22437,1,1
22438,0,1
22439,1,1
22440,1,1
22441,1,1
22442,1,1
22443,1,1
22444,1,1
22445,1,1
22446,1,1
22447,1,1
22448,1,1
22449,1,1
22450,1,1
22451,1,1
22452,1,1
22453,1,1
22454,1,1
22455,1,1
22456,1,1
22457,1,1
22458,1,1
22459,1,1
22460,1,1
22461,1,1
22462,1,1
22463,1,1
22464,1,1
22465,1,1
22466,1,1
22467,1,1
22468,1,1
22469,1,1
22470,1,1
22471,1,1
22472,1,1
22473,1,1
22474,1,1
22475,1,1
22476,1,1
22477,1,1
22478,1,1
22479,1,1
22480,1,1
22481,1,1
22482,1,1
22483,1,1
22484,1,1
22485,1,1
22486,1,1
22487,1,1
22488,1,1
22489,1,1
22490,1,1
22491,1,1
22492,0,1
22493,1,1
22494,1,1
22495,1,1
22496,1,1
22497,1,1
22498,1,1
22499,1,1
22500,1,1
22501,1,1
22502,0,1
22503,1,1
22504,1,1
22505,1,1
22506,1,1
22507,1,1
22508,1,1
22509,1,1
22510,1,1
22511,1,1
22512,1,1
22513,1,1
22514,1,1
22515,1,1
22516,1,1
22517,1,1
22518,1,1
22519,1,1
22520,0,1
22521,1,1
22522,1,1
22523,1,1
22524,1,1
22525,1,1
22526,1,1
22527,1,1
22528,1,1
22529,1,1
22530,0,1
22531,1,1
22532,0,1
22533,1,1
22534,1,1
22535,1,1
22536,1,1
22537,1,1
22538,1,1
22539,1,1
22540,1,1
22541,1,1
22542,1,1
22543,1,1
22544,1,1
22545,1,1
22546,1,1
22547,1,1
22548,1,1
22549,1,1
22550,1,1
22551,1,1
22552,1,1
22553,1,1
22554,1,1
22555,1,1
22556,1,1
22557,1,1
22558,1,1
22559,1,1
22560,1,1
22561,1,1
22562,1,1
22563,1,1
22564,1,1
22565,1,1
22566,1,1
22567,1,1
22568,1,1
22569,1,1
22570,1,1
22571,1,1
22572,1,1
22573,1,1
22574,1,1
22575,1,1
22576,1,1
22577,1,1
22578,1,1
22579,1,1
22580,1,1
22581,1,1
22582,1,1
22583,1,1
22584,1,1
22585,1,1
22586,1,1
22587,1,1
22588,1,1
22589,1,1
22590,1,1
22591,1,1
22592,1,1
22593,1,1
22594,1,1
22595,1,1
22596,1,1
22597,1,1
22598,1,1
22599,1,1
22600,1,1
22601,0,1
22602,1,1
22603,1,1
22604,1,1
22605,1,1
22606,1,1
22607,1,1
22608,1,1
22609,1,1
22610,0,1
22611,1,1
22612,1,1
22613,1,1
22614,1,1
22615,1,1
22616,1,1
22617,1,1
22618,1,1
22619,1,1
22620,1,1
22621,1,1
22622,1,1
22623,1,1
22624,1,1
22625,1,1
22626,1,1
22627,1,1
22628,1,1
22629,1,1
22630,1,1
22631,1,1
22632,1,1
22633,1,1
22634,1,1
22635,1,1
22636,1,1
22637,1,1
22638,1,1
22639,1,1
22640,1,1
22641,1,1
22642,1,1
22643,1,1
22644,1,1
22645,1,1
22646,1,1
22647,1,1
22648,1,1
22649,1,1
22650,1,1
22651,1,1
22652,1,1
22653,1,1
22654,1,1
22655,1,1
22656,1,1
22657,1,1
22658,1,1
22659,1,1
22660,1,1
22661,1,1
22662,1,1
22663,1,1
22664,1,1
22665,1,1
22666,1,1
22667,1,1
22668,0,1
22669,1,1
22670,1,1
22671,1,1
22672,1,1
22673,1,1
22674,1,1
22675,1,1
22676,1,1
22677,1,1
22678,0,1
22679,1,1
22680,1,1
22681,1,1
22682,1,1
22683,1,1
22684,1,1
22685,1,1
22686,1,1
22687,1,1
22688,1,1
22689,1,1
22690,1,1
22691,1,1
22692,1,1
22693,1,1
22694,1,1
22695,1,1
22696,1,1
22697,1,1
22698,1,1
22699,1,1
22700,1,1
22701,1,1
22702,1,1
22703,1,1
22704,1,1
22705,1,1
22706,1,1
22707,1,1
22708,1,1
22709,1,1
22710,1,1
22711,1,1
22712,1,1
22713,1,1
22714,1,1
22715,1,1
22716,1,1
22717,1,1
22718,1,1
22719,1,1
22720,1,1
22721,1,1
22722,1,1
22723,1,1
22724,1,1
22725,1,1
22726,1,1
22727,1,1
22728,1,1
22729,1,1
22730,1,1
22731,1,1
22732,1,1
22733,1,1
22734,1,1
22735,1,1
22736,1,1
22737,1,1
22738,1,1
22739,1,1
22740,1,1
22741,1,1
22742,1,1
22743,0,1
22744,1,1
22745,1,1
22746,1,1
22747,1,1
22748,1,1
22749,1,1
22750,1,1
22751,1,1
22752,1,1
22753,1,1
22754,1,1
22755,1,1
22756,1,1
22757,1,1
22758,1,1
22759,1,1
22760,1,1
22761,1,1
22762,1,1
22763,1,1
22764,0,1
22765,1,1
22766,1,1
22767,1,1
22768,1,1
22769,1,1
22770,1,1
22771,1,1
22772,1,1
22773,1,1
22774,1,1
22775,1,1
22776,0,1
22777,1,1
22778,1,1
22779,1,1
22780,1,1
22781,1,1
22782,1,1
22783,1,1
22784,1,1
22785,1,1
22786,1,1
22787,1,1
22788,1,1
22789,1,1
22790,1,1
22791,1,1
22792,1,1
22793,1,1
22794,1,1
22795,1,1
22796,1,1
22797,1,1
22798,1,1
22799,1,1
22800,1,1
22801,1,1
22802,1,1
22803,1,1
22804,1,1
22805,1,1
22806,1,1
22807,1,1
22808,1,1
22809,1,1
22810,1,1
22811,1,1
22812,1,1
22813,1,1
22814,1,1
22815,1,1
22816,1,1
22817,1,1
22818,1,1
22819,1,1
22820,1,1
22821,1,1
22822,1,1
22823,1,1
22824,1,1
22825,1,1
22826,1,1
22827,1,1
22828,1,1
