id,bin_0,bin_1,bin_2,bin_3,bin_4,nom_0,nom_1,nom_2,nom_3,nom_4,nom_5,nom_6,nom_7,nom_8,nom_9,ord_0,ord_1,ord_2,ord_3,ord_4,ord_5,day,month,target
2284,0,0,0,F,N,Red,Star,Cat,Canada,Theremin,e5b29c42b,8c9d16cc3,90b02da35,47938793d,6305a7326,1,Novice,Lava Hot,a,K,Zq,1,4,0
2285,0,0,0,F,Y,Red,Star,Dog,Russia,Oboe,f12246592,79a82b7c0,c344f4362,f564a8936,058e89912,1,Novice,Cold,g,R,kL,1,9,0
2286,0,0,0,F,Y,Blue,Triangle,Hamster,Finland,Piano,09a4ad97d,c75b3104a,bc6829ee3,6abe4c429,f1e067aed,1,Novice,Cold,l,G,ke,2,3,0
2287,1,0,1,F,N,Red,Trapezoid,Lion,China,Piano,a93b89fc9,9a20c66da,8c4ce64a1,72221799b,59b56f356,3,Grandmaster,Freezing,l,V,Ed,7,12,1
2288,0,0,0,T,Y,Red,Trapezoid,Snake,Costa Rica,Oboe,dd500b26a,25d3a1087,bfcd16c3e,1605fa342,7bd9afb5e,1,Expert,Cold,a,Q,tM,4,2,0
2289,1,1,0,F,N,Blue,Circle,Lion,Finland,Theremin,46cab09da,718fd9453,577bb50e9,5aa5bf1db,94d6876e2,2,Grandmaster,Boiling Hot,l,S,jV,7,4,1
2290,0,0,1,T,N,Green,Trapezoid,Snake,Costa Rica,Theremin,f2a6d797b,642fcc7be,e94478990,a3d6900b2,5880aa6cc,2,Novice,Freezing,i,P,ke,3,10,0
2291,0,0,0,T,N,Green,Trapezoid,Cat,Russia,Oboe,be5592604,1869e63b0,0ad56da4e,05a31d528,5e7111cb3,2,Novice,Lava Hot,c,F,GD,3,1,0
2292,0,0,0,T,N,Green,Polygon,Snake,Finland,Piano,b97f51ac4,2cd425e1f,bc46b66a9,7d834bac9,2bf5df371,1,Grandmaster,Boiling Hot,l,A,sY,3,10,0
2293,0,0,0,T,N,Green,Star,Axolotl,Finland,Theremin,e6f45aa26,788ba7aea,6065c72b8,905ab519b,551d0c9d9,2,Expert,Freezing,g,S,oH,2,1,0
2294,0,0,0,T,Y,Blue,Trapezoid,Snake,Costa Rica,Oboe,0de4acd31,1795ef28b,226e2276b,b09068d3c,8d622e6f2,2,Novice,Cold,g,B,vy,5,7,0
2295,1,0,0,T,Y,Green,Trapezoid,Lion,Canada,Bassoon,71583d387,d88fca3ba,1877cffb3,a348247ca,40872f767,1,Novice,Lava Hot,g,J,MO,1,8,1
2296,0,0,0,T,Y,Green,Trapezoid,Dog,Russia,Piano,71583d387,3bac0bd8e,27d6df03f,764cafe90,74843bae5,1,Grandmaster,Cold,a,R,Hj,2,2,0
2297,0,0,1,F,N,Blue,Star,Axolotl,Canada,Piano,4845cc770,cf8b12b4e,0c32434c5,dac367de2,e6f405b61,1,Novice,Freezing,k,L,Sc,2,4,0
2298,0,0,1,F,Y,Red,Trapezoid,Lion,Russia,Piano,91bde92fa,fd2344f16,be90beeea,235c5f246,ff0ac7839,1,Novice,Hot,o,S,NV,1,2,0
2299,0,0,0,T,N,Blue,Circle,Lion,Russia,Oboe,908a1b9c9,c73e4dfe1,b0304151b,daea02933,abd70d126,1,Novice,Cold,l,F,qv,5,10,0
2300,0,1,0,T,N,Red,Trapezoid,Lion,Finland,Bassoon,30a15b6bd,310b1a988,68edef966,4535346a3,603cadb13,1,Contributor,Cold,g,J,je,5,2,0
2301,0,1,0,F,Y,Red,Polygon,Snake,Russia,Oboe,3585ff84b,e4d51bdd5,4cd460e06,3deb88358,64daadce8,2,Grandmaster,Boiling Hot,d,O,dO,2,7,1
2302,0,1,1,F,N,Blue,Triangle,Axolotl,China,Bassoon,af088d192,95572215a,e0aa2bf61,2192087a7,1fc925f18,1,Contributor,Lava Hot,i,I,NV,3,3,1
2303,0,0,0,T,Y,Green,Circle,Lion,Russia,Oboe,84b0081ad,017eb57f0,e78ec50b4,07194a5d9,95baaeab2,2,Novice,Cold,f,U,oC,2,3,0
2304,0,0,0,T,N,Red,Circle,Dog,Russia,Theremin,bd40c81f3,ea7a1aaf6,7cb99e265,6fbef8e0b,ebec32f1a,1,Master,Lava Hot,j,G,PA,1,7,1
2305,0,0,0,F,Y,Blue,Square,Dog,India,Bassoon,1f1702d2f,0302f1ffc,d640f9971,29a8870be,1d99c2a6b,2,Grandmaster,Lava Hot,a,V,aP,2,8,1
2306,1,0,0,F,Y,Blue,Circle,Cat,China,Piano,640e1fdd5,40ac3fcd5,85360f187,069fd41b7,745cb35a7,1,Contributor,Freezing,b,L,uS,5,3,0
2307,0,0,0,F,Y,Blue,Square,Dog,Russia,Oboe,dc07effb0,687eaba3e,a11ffef62,34ccf9b13,e0c6f8d0c,1,Master,Hot,k,Y,Zq,1,3,0
2308,1,0,1,F,N,Blue,Star,Axolotl,Finland,Oboe,2a0e95ba1,1ab5e5ad6,0ad56da4e,5e2b7ec61,a7de84453,2,Grandmaster,Lava Hot,l,H,Jc,2,10,1
2309,0,0,1,T,Y,Green,Trapezoid,Lion,Canada,Oboe,c0534106d,a405b7cf0,e94478990,5213ff772,2bd4f366b,2,Novice,Freezing,k,P,ps,1,7,1
2310,0,0,0,T,N,Red,Polygon,Dog,China,Oboe,0b3bec656,4990652ec,81fb45795,0a18dc483,a185532ab,1,Novice,Lava Hot,k,H,Qo,1,3,0
2311,0,0,0,F,Y,Green,Trapezoid,Dog,China,Theremin,b8d451029,95572215a,cbca7331d,a05a24fc3,4d89d1a16,1,Novice,Lava Hot,g,Q,Hj,2,7,0
2312,0,1,1,T,Y,Green,Star,Snake,Russia,Piano,0de5598a9,afebf0803,c1cbba46b,70e87ab25,bb8278fa8,2,Novice,Lava Hot,e,L,Eg,1,3,0
2313,0,0,0,F,N,Blue,Polygon,Dog,Russia,Oboe,416a8f3ab,788ba7aea,4dca91a1b,1765b7667,1025d783e,2,Grandmaster,Freezing,g,U,RP,5,10,0
2314,1,1,1,F,Y,Red,Trapezoid,Hamster,Russia,Piano,1305d6e77,6c90b0073,502e9a4f1,d249a507d,e85d43bd6,1,Grandmaster,Freezing,c,D,IK,1,11,0
2315,0,0,0,T,Y,Red,Polygon,Snake,Russia,Piano,f2d59cf51,0b23e3352,2e3adf627,2ec937b3d,afecee992,3,Contributor,Freezing,h,T,Jc,7,2,0
2316,0,0,0,T,Y,Green,Circle,Snake,Costa Rica,Oboe,4845cc770,3c5d81a52,4bcf3e6f1,edc54486c,84e77b11a,1,Novice,Freezing,k,G,aF,5,3,0
2317,0,0,0,F,Y,Red,Polygon,Cat,Canada,Piano,d1b1709e8,9f53d30ad,c44e2e27f,26a23df3e,4abb5d2e6,2,Novice,Lava Hot,j,R,dO,1,8,1
2318,0,0,0,F,N,Blue,Polygon,Cat,China,Theremin,da60580a8,fe0cddc2c,058d689da,d20454f08,7e33de7f5,1,Grandmaster,Boiling Hot,h,Y,kW,7,12,1
2319,0,0,0,F,Y,Blue,Circle,Dog,Costa Rica,Piano,6c90f81cd,7e240024b,77567e835,6e6d08b6f,a1afe91df,1,Expert,Lava Hot,i,D,JX,2,3,0
2320,0,0,0,T,N,Red,Square,Lion,Canada,Piano,475e79160,687eaba3e,f41956813,05a31d528,a6f30d2a5,1,Novice,Boiling Hot,d,R,fO,3,12,0
2321,0,0,0,F,Y,Green,Trapezoid,Lion,Russia,Piano,17a3709ae,df5b440ae,7ad3e362c,dbc89694c,80d7c9430,2,Expert,Warm,h,J,GD,3,1,0
2322,1,0,0,T,N,Blue,Trapezoid,Axolotl,China,Piano,09a4ad97d,20636817e,c46d256c2,e08e0a8d1,60ecb06e4,1,Contributor,Boiling Hot,j,R,Qo,3,9,0
2323,0,1,1,T,Y,Green,Polygon,Lion,China,Bassoon,e7d9ca356,4f849ad2d,17cc0943c,d51a928ca,d59ce1c46,3,Grandmaster,Lava Hot,k,A,Zq,3,10,1
2324,0,0,0,F,Y,Red,Triangle,Lion,China,Oboe,bd40c81f3,cf8b12b4e,594f72875,ae1eb0585,f7a57ea29,2,Grandmaster,Boiling Hot,h,Q,kE,1,2,1
2325,0,0,0,F,Y,Green,Square,Hamster,China,Theremin,05950689f,c0e4c4487,4a79709cd,04f5d0c3e,eb31cc16d,2,Novice,Boiling Hot,f,T,qv,3,4,1
2326,0,0,0,F,N,Green,Star,Dog,Russia,Piano,be4578201,eba84389c,a48a6d284,9333b6802,943ca4428,1,Novice,Boiling Hot,e,Q,cp,4,2,0
2327,0,0,1,T,N,Red,Trapezoid,Lion,Costa Rica,Theremin,30a530eab,985c40910,e5f135612,8a2663908,4ea303596,2,Novice,Cold,j,N,ut,3,7,0
2328,1,0,1,F,N,Green,Polygon,Dog,Costa Rica,Piano,83b38aa6b,02d689659,aad1364b6,d24281bc6,8542caf23,1,Expert,Freezing,h,Y,kW,3,8,0
2329,0,0,1,F,Y,Green,Trapezoid,Hamster,Canada,Theremin,c2843dc45,7d13ad097,51b8fed92,e657de750,5988d9704,2,Novice,Cold,f,G,Jc,3,9,0
2330,0,0,1,F,Y,Blue,Trapezoid,Hamster,Russia,Piano,568550f04,e0664a4d3,502e9a4f1,d28926816,ab9dd3f6b,1,Master,Lava Hot,j,S,Qo,1,7,1
2331,0,0,0,T,N,Blue,Square,Cat,Costa Rica,Oboe,077fd9465,d166613dc,0e2c0dc76,6a0697e2a,e0adf4d43,1,Master,Hot,i,Z,od,1,2,1
2332,0,0,1,T,N,Blue,Trapezoid,Axolotl,Russia,Bassoon,5b0f5acd5,5a49dd8f6,43a3f1dd4,6f6516b35,0362a237f,1,Expert,Warm,a,V,Dc,1,12,0
2333,0,1,0,T,N,Green,Star,Cat,Russia,Bassoon,5b0f5acd5,74e5a0bce,ccb907da7,330650bb5,0a8263a17,2,Grandmaster,Boiling Hot,f,Y,cA,4,1,0
2334,1,0,1,T,Y,Green,Square,Lion,India,Oboe,f2d59cf51,57aa15561,f2461066e,4b96c35d7,013ffa101,1,Novice,Freezing,e,G,Eg,1,10,0
2335,0,0,1,T,Y,Green,Star,Lion,Finland,Oboe,740fb99a9,603232dea,600ee60bd,087606369,e678e4724,1,Grandmaster,Lava Hot,l,A,lF,3,5,1
2336,0,0,0,F,Y,Red,Polygon,Cat,Russia,Oboe,321bf770e,5fa8beadb,e8e8b6747,71ae710ad,7b33873f4,3,Novice,Freezing,f,F,GJ,3,2,0
2337,0,0,0,T,Y,Red,Trapezoid,Dog,Finland,Piano,74bd42d5f,cefab1020,22831fffe,03fae7523,f64239f7d,1,Grandmaster,Freezing,l,S,od,5,1,0
2338,0,0,1,F,N,Green,Circle,Cat,China,Piano,2cc9e16b9,718fd9453,c7830529f,70e87ab25,3a5ea97f8,1,Novice,Lava Hot,j,U,MV,7,11,1
2339,1,1,0,F,Y,Blue,Trapezoid,Lion,Russia,Piano,30a15b6bd,f083d48ad,8ca39b82b,27edab94e,af8a46ff2,1,Novice,Cold,f,Y,wy,3,8,0
2340,0,0,1,F,Y,Blue,Trapezoid,Snake,Canada,Piano,176809a41,08b282a6c,dd9e53e35,289126ec7,731441aab,1,Grandmaster,Boiling Hot,c,E,Sc,2,7,0
2341,0,0,1,T,Y,Red,Star,Dog,China,Bassoon,3aa9329e2,b69c236cb,01b8304ae,6694a971d,50b4b4080,1,Grandmaster,Cold,g,W,nX,7,12,0
2342,0,1,1,F,Y,Blue,Trapezoid,Lion,China,Piano,e70a6270d,0ef3dda96,36d85d658,b25cfb005,e40fe2314,3,Novice,Lava Hot,d,A,ut,2,10,0
2343,0,0,0,F,N,Green,Circle,Lion,Russia,Bassoon,85159d577,4b967eac4,859ac0521,0b96d446f,f21edef76,1,Master,Freezing,k,V,RL,7,8,0
2344,0,0,0,T,N,Green,Trapezoid,Lion,Russia,Piano,200009fc3,a406a5f12,e137ece0a,a32a3ef83,6be0404f5,2,Contributor,Boiling Hot,f,Q,nX,7,8,1
2345,1,0,1,T,N,Red,Star,Cat,Finland,Bassoon,493de6347,32db19124,4b9f6c617,6533b95a8,4b3450cca,1,Contributor,Cold,e,W,Xi,1,12,0
2346,0,0,0,F,Y,Green,Square,Lion,China,Piano,5b0f5acd5,25d3a1087,91d923041,0503fc10d,53f3af0e9,3,Grandmaster,Hot,h,L,NV,2,2,1
2347,0,1,1,F,Y,Blue,Trapezoid,Lion,Costa Rica,Bassoon,63f642dd9,a6542cec0,a42386065,1c6ab243e,622caf632,1,Novice,Freezing,i,K,PZ,2,12,0
2348,0,0,0,F,N,Blue,Triangle,Hamster,Canada,Oboe,3585ff84b,0ed70b7b1,2981119ba,595e18408,3f33cb582,3,Expert,Warm,k,F,ri,4,9,1
2349,0,0,0,T,N,Green,Trapezoid,Cat,India,Bassoon,475e79160,854f72f28,f6ce51725,120c4a79b,e0b0476d3,1,Novice,Lava Hot,o,H,KR,3,5,1
2350,0,0,1,F,Y,Blue,Polygon,Axolotl,India,Theremin,d1b1709e8,4990652ec,f16ff4894,e53380e2c,a31b4580c,1,Master,Cold,n,V,UO,3,2,0
2351,0,0,0,F,Y,Blue,Polygon,Hamster,Russia,Piano,eb69430d6,68dd873e4,03c02132c,9c37df751,caa16a9bf,2,Grandmaster,Freezing,l,W,PZ,1,2,1
2352,0,0,1,F,Y,Blue,Star,Lion,Canada,Piano,778fdbe56,f8c5dc0e0,b19f989eb,4f930a37c,841df72a2,2,Grandmaster,Freezing,k,A,kC,4,9,0
2353,0,0,0,F,Y,Green,Trapezoid,Lion,Costa Rica,Oboe,fa0a88fe9,3c2b12c56,04ddac2be,c26d962e8,9c67f9f5c,1,Contributor,Freezing,l,H,To,7,3,0
2354,1,0,0,T,Y,Green,Polygon,Snake,China,Theremin,20b10a832,fa498a5ae,168469b34,3cdbb21be,437bc69a0,1,Novice,Freezing,e,B,oG,4,7,0
2355,0,1,0,T,Y,Red,Polygon,Snake,Russia,Oboe,a5c276589,144279ac1,c7858e014,1ec0d0bc6,416ab4cf7,1,Grandmaster,Warm,e,J,qA,5,11,0
2356,1,0,0,T,Y,Red,Polygon,Snake,Canada,Piano,96c73114c,8bd314488,27d6df03f,0a7ccad0b,f6bdc473a,1,Grandmaster,Freezing,g,V,ex,1,5,1
2357,1,0,0,T,N,Green,Triangle,Snake,Russia,Piano,ade526ba7,1abac47d0,042524d7d,12f905248,968b0e0a4,3,Contributor,Freezing,g,E,CM,7,12,0
2358,0,0,0,T,Y,Green,Trapezoid,Hamster,Costa Rica,Piano,0de4acd31,cd2fa6d62,724d38d98,8df3db541,f65176013,3,Grandmaster,Freezing,l,K,nX,3,3,1
2359,0,0,0,T,Y,Red,Trapezoid,Cat,China,Oboe,e6f45aa26,a26bedd00,1f0a92e59,4682c2b81,c30013d5c,1,Expert,Freezing,k,W,cp,7,12,1
2360,0,1,0,F,Y,Green,Trapezoid,Lion,India,Bassoon,e9f44a509,9e0a099c7,4ccc9f448,21f18f1d1,4b49ffd5a,1,Grandmaster,Cold,o,P,ek,2,12,0
2361,0,1,1,T,N,Green,Trapezoid,Lion,Costa Rica,Piano,4f2b65e1e,e550bcc1b,cf2c53040,ea4f842b4,af0acb8dd,1,Novice,Freezing,n,G,dB,2,4,0
2362,0,1,0,F,Y,Red,Star,Snake,Finland,Oboe,2e7f4d636,e16557b2b,60f4e2593,3bf48a756,460931882,1,Novice,Hot,l,P,qP,2,12,0
2363,0,0,0,T,Y,Blue,Trapezoid,Snake,Russia,Piano,5b0f5acd5,ec416c384,f1bd2fbf3,072ac6d53,12c6d5150,1,Contributor,Boiling Hot,g,Z,TR,3,5,1
2364,0,0,0,T,Y,Red,Square,Lion,Russia,Oboe,66669a44f,6d7f8c086,68943cad3,844af8687,4ad5d67e5,2,Novice,Freezing,i,S,IK,2,11,0
2365,0,0,0,T,Y,Red,Trapezoid,Hamster,China,Bassoon,2cac4af40,0b23e3352,7954f458b,a101b24c2,aa7f29b41,1,Novice,Boiling Hot,l,G,fO,2,8,0
2366,1,1,0,F,Y,Blue,Trapezoid,Lion,Canada,Piano,88707c9ab,2f6efc190,d6325d953,f736ea577,dab0036f7,1,Novice,Cold,f,Z,dh,7,9,0
2367,0,0,0,F,Y,Red,Trapezoid,Dog,Finland,Oboe,7ee26092e,c7201df85,4f60079ba,7431726cf,135ec3897,3,Novice,Freezing,j,J,ut,5,11,0
2368,0,0,0,F,Y,Green,Trapezoid,Axolotl,Russia,Piano,bd7740b93,d83ae1b30,7954f458b,b2cf4b19d,487d1f462,1,Grandmaster,Lava Hot,h,G,dQ,7,2,0
2369,0,1,0,T,Y,Blue,Polygon,Dog,Russia,Oboe,e5b29c42b,c0f1061ee,47780f68a,053b5acae,e35015401,3,Grandmaster,Boiling Hot,e,T,su,2,11,1
2370,0,0,1,T,N,Blue,Triangle,Lion,Canada,Piano,6a2269152,5d7c5c023,962fb7d1e,3c8785222,a1d1bdad7,1,Expert,Hot,g,J,cp,4,3,0
2371,0,1,0,T,N,Green,Square,Cat,Russia,Piano,df51b96fc,292dea6ab,09b286318,e07bd60a7,701626b1b,1,Grandmaster,Freezing,n,F,od,7,1,1
2372,0,0,0,T,N,Green,Trapezoid,Hamster,China,Piano,185ba0a59,dce959dcb,ffa3210ac,319a6e737,7b5cdde69,3,Master,Freezing,k,G,Eg,4,4,0
2373,1,0,0,T,Y,Blue,Polygon,Dog,Russia,Oboe,ca82ad111,5a49dd8f6,a5406a31a,b98fc9df3,ff0ac7839,1,Grandmaster,Lava Hot,a,R,uJ,7,11,0
2374,0,1,0,F,Y,Red,Polygon,Hamster,Russia,Bassoon,d372c8993,79a82b7c0,8dc67ac8e,8a7d9fe75,98d2f9372,1,Contributor,Boiling Hot,a,R,lx,4,10,0
2375,0,1,0,T,N,Green,Trapezoid,Snake,India,Piano,f8faea16f,acf5b10dd,7c84bf21f,b2291d197,033028c0b,1,Novice,Lava Hot,g,U,od,1,2,0
2376,1,0,0,T,Y,Red,Polygon,Snake,Russia,Oboe,40e0157b1,8fb440e53,1c2bd266e,53bc2d0cd,ea046c339,3,Novice,Cold,h,A,fh,3,11,0
2377,0,0,0,F,N,Blue,Square,Dog,China,Oboe,66669a44f,6c90b0073,fa32a2d23,e9e0e972d,f30806bbe,1,Expert,Freezing,k,F,AP,1,7,0
2378,0,1,1,T,N,Blue,Trapezoid,Lion,Costa Rica,Theremin,5b1a9f841,adfb4cba3,7b22090e2,74824e3f5,c58f3bf02,1,Novice,Boiling Hot,h,I,YC,4,8,0
2379,0,0,0,F,Y,Green,Trapezoid,Dog,India,Theremin,bdb9fef4a,51477cd88,ba636104c,8a51d32dd,fa69bd007,3,Expert,Boiling Hot,a,L,hh,1,1,0
2380,0,1,0,T,N,Red,Square,Dog,Canada,Oboe,416a8f3ab,91e1a9d16,f7088f803,70c7a41f7,b427ae3a8,1,Expert,Cold,g,F,ac,7,11,0
2381,0,0,0,F,Y,Red,Trapezoid,Cat,China,Piano,0ef5c1879,e10910468,6923be193,dcb92c5f2,dd727d46c,1,Grandmaster,Cold,f,E,BE,2,11,0
2382,0,1,1,F,N,Green,Square,Lion,China,Piano,b8d451029,f083d48ad,0e9e2ce06,7c0228662,57ea17178,2,Expert,Lava Hot,e,A,Hj,5,10,0
2383,0,1,1,F,Y,Green,Trapezoid,Snake,Russia,Oboe,4845cc770,d88fca3ba,56a4667ea,65bc4aedd,b23bb90c6,1,Novice,Warm,a,T,ps,3,2,0
2384,0,0,0,T,N,Green,Triangle,Hamster,Canada,Bassoon,baab29d3d,418e9e936,9766a7a46,d01a8f4a7,393d214b9,1,Contributor,Hot,h,W,qP,5,1,1
2385,0,1,0,F,N,Red,Square,Snake,China,Oboe,568550f04,718fd9453,5aed00b2c,c13d3ebdf,8d0df6d52,1,Master,Cold,o,T,nh,3,11,0
2386,0,1,1,T,N,Red,Trapezoid,Lion,Russia,Theremin,a3f640358,6046454de,ec387fa89,16236d6d1,d181413e9,2,Grandmaster,Lava Hot,h,T,Uu,3,2,1
2387,1,0,1,T,N,Green,Square,Lion,China,Piano,3263bdce5,aed51f2c9,8846ce1f0,bedd321af,8beef317e,1,Grandmaster,Freezing,h,W,aM,7,11,1
2388,0,0,1,F,Y,Green,Star,Cat,Russia,Oboe,176809a41,b83511180,f2461066e,3408599ff,17a3541e3,3,Novice,Cold,f,S,dQ,4,2,0
2389,0,0,1,T,Y,Blue,Star,Dog,Russia,Oboe,4604905e7,9448b8e3b,2c8ad6197,4b96c35d7,55b54234d,2,Novice,Boiling Hot,i,A,Er,3,4,0
2390,0,1,0,F,Y,Green,Star,Lion,Russia,Piano,075ceb58b,5c4ee13e3,0406d6252,34b21e6f3,4bc442b52,1,Grandmaster,Freezing,k,V,rZ,3,8,1
2391,0,1,0,F,Y,Green,Circle,Lion,India,Theremin,39647c92a,d173ac7ca,3dfde7f8f,4bbdadc09,54123f865,1,Contributor,Freezing,i,G,ek,2,1,0
2392,0,1,1,F,Y,Blue,Polygon,Snake,Russia,Oboe,9347491f2,d213f48ed,fcf2b8dce,1f114e3a3,131d5ec71,2,Novice,Freezing,i,K,Vx,1,11,0
2393,0,0,1,T,Y,Red,Triangle,Hamster,India,Piano,2979f0d45,f14fe8bc5,a386cd732,02d46a6a3,59870b01e,1,Master,Freezing,l,E,oK,3,1,1
2394,0,0,1,T,Y,Blue,Trapezoid,Hamster,China,Oboe,a3f640358,f461f837c,e4f712b17,11a1fe9b2,d02ffda8d,1,Contributor,Hot,b,Y,Hj,2,10,0
2395,0,0,0,T,N,Red,Circle,Dog,China,Piano,fd04a970f,db35bbdcb,a52645fc7,397dd0274,f679e3d11,3,Novice,Cold,o,B,Dc,1,9,0
2396,0,0,0,T,N,Green,Square,Lion,India,Bassoon,a3f640358,32be571ee,d863df6ca,fdb381caa,134ce8919,1,Grandmaster,Cold,g,R,od,3,10,0
2397,0,1,0,T,Y,Red,Square,Lion,Russia,Piano,30a15b6bd,89a937a9f,4f60079ba,940770e63,f30e6bf63,2,Contributor,Freezing,a,R,Wv,2,7,0
2398,0,1,0,T,Y,Blue,Trapezoid,Dog,Canada,Oboe,77b08badd,4e6cc8696,8bed400a3,f1de422cc,5a0f3a2c8,1,Contributor,Lava Hot,h,H,hp,3,3,1
2399,0,0,0,T,Y,Green,Square,Lion,China,Theremin,077fd9465,4c183f1ef,01d32ba52,8feab4393,0c4094bcb,1,Grandmaster,Freezing,j,F,nh,7,3,0
2400,1,0,1,T,Y,Blue,Star,Lion,Russia,Bassoon,8dcf8adfb,bb219c9ac,8bed400a3,259aba49b,4b6d710d8,1,Grandmaster,Freezing,a,S,WE,2,7,0
2401,0,0,0,T,N,Green,Star,Lion,Costa Rica,Bassoon,0b3bec656,9448b8e3b,185418d90,6abca5b75,68ba37ccd,1,Novice,Freezing,e,W,Kf,3,4,0
2402,0,0,0,T,Y,Green,Trapezoid,Snake,Russia,Piano,92190168b,338b8a987,4a79709cd,63472fe67,3ab7c575b,1,Master,Boiling Hot,j,O,aP,1,2,0
2403,0,0,0,T,Y,Red,Star,Cat,Costa Rica,Bassoon,30a530eab,57aa15561,27c719804,dd0abe423,a010945cf,1,Novice,Cold,l,T,Gx,3,5,0
2404,0,1,0,F,N,Green,Polygon,Lion,Canada,Oboe,d9becff68,78500847e,18ae18b53,f3890a06a,a542319ea,1,Novice,Lava Hot,i,C,BE,7,9,0
2405,1,0,1,T,Y,Green,Star,Snake,Russia,Oboe,552e3fdc9,49bceb215,8e8048598,06e189096,8ba5377df,3,Master,Boiling Hot,c,V,Nk,4,11,1
2406,0,1,1,T,N,Blue,Square,Cat,Russia,Piano,df51b96fc,25d3a1087,d1902273e,8ca5c3d68,4351e49c3,1,Grandmaster,Lava Hot,f,R,zU,1,4,1
2407,0,0,1,F,N,Blue,Triangle,Lion,Costa Rica,Oboe,2e7f4d636,0d50f61fd,91473c44a,22bdcae27,e6fb30239,2,Novice,Lava Hot,f,R,dQ,2,2,1
2408,0,0,0,F,Y,Blue,Square,Snake,Russia,Oboe,2cac4af40,11698a0b3,6f86d86b7,5acc27e5f,8a5ee7c52,3,Master,Freezing,g,V,cA,1,9,1
2409,0,0,1,T,Y,Green,Star,Snake,Canada,Oboe,88707c9ab,d166613dc,a2507f97d,05827b658,c44609f5a,2,Contributor,Freezing,f,C,Xi,4,8,0
2410,0,0,0,T,Y,Blue,Triangle,Cat,Russia,Piano,d372c8993,0b23e3352,d2fddb57a,76980b0e1,d07ed0d7a,1,Master,Cold,e,A,PZ,2,3,0
2411,0,0,0,F,Y,Red,Square,Axolotl,Costa Rica,Oboe,4845cc770,4e6cc8696,5f5b6e957,f11f759db,8aa1988ee,3,Grandmaster,Freezing,f,P,sD,2,7,1
2412,0,0,1,F,N,Green,Triangle,Lion,India,Theremin,1f1702d2f,34256b89f,7c9350d1d,64d19f1b9,4fc19f5ff,1,Expert,Warm,h,Z,KR,3,4,0
2413,0,1,1,F,Y,Blue,Star,Hamster,Canada,Oboe,bd40c81f3,c0f1061ee,4d2e91ec4,6e7be47e5,cd169dec3,1,Novice,Lava Hot,a,U,GD,2,12,0
2414,0,1,1,F,N,Green,Polygon,Snake,Russia,Theremin,d1b1709e8,80b2270f0,22b37c7a3,08b4c6446,fed4005c2,1,Grandmaster,Lava Hot,e,Y,Fo,1,11,1
2415,0,0,0,T,N,Red,Trapezoid,Lion,Russia,Theremin,5a94fc1d9,dfb9bd114,a2507f97d,9353bbdcb,f3b79a78c,1,Novice,Freezing,l,P,JX,3,4,1
2416,0,1,1,T,N,Red,Star,Snake,Russia,Oboe,dc07effb0,a9925d0e5,b0aeeaef9,66ffd419e,7ac56cc25,2,Novice,Hot,o,G,fO,7,12,0
2417,0,0,0,F,Y,Red,Trapezoid,Snake,Finland,Oboe,3263bdce5,cd2fa6d62,f174961df,9531f3760,8b3414899,1,Grandmaster,Freezing,h,V,kw,2,11,0
2418,0,1,0,F,Y,Green,Trapezoid,Lion,Russia,Oboe,2e7f4d636,f083d48ad,12b92841d,9aa5b1499,11ca62cb0,2,Novice,Cold,j,Q,uy,3,10,0
2419,0,0,0,T,Y,Red,Star,Dog,Finland,Oboe,30a15b6bd,e550bcc1b,e78ec50b4,592780592,8651800fa,1,Novice,Lava Hot,k,L,PA,1,3,1
2420,0,0,1,T,N,Red,Triangle,Snake,Russia,Oboe,f9e5266f9,c9a951efa,0e0637b46,f3a3db6c1,48b41ed66,1,Novice,Cold,a,R,PQ,5,1,0
2421,1,0,0,F,N,Blue,Circle,Snake,China,Oboe,527ded12a,c135cdf77,1cd2547ac,319a6e737,4e8428c03,1,Novice,Freezing,a,W,Uu,3,12,0
2422,0,0,0,T,N,Green,Square,Lion,China,Theremin,09a4ad97d,ea64fbdeb,4b9f6c617,57bf7b0a5,aacbcf59e,1,Novice,Boiling Hot,l,E,PA,4,10,1
2423,1,0,0,T,Y,Green,Star,Snake,Russia,Theremin,f8faea16f,5a49dd8f6,a42386065,07802123c,7cd4bc268,1,Master,Boiling Hot,b,S,PQ,1,3,0
2424,0,0,0,F,N,Blue,Circle,Hamster,India,Oboe,e1558b071,36df19a6e,359c30fe3,9d2458685,35b44a970,3,Novice,Lava Hot,b,K,ud,1,4,1
2425,0,0,0,F,N,Blue,Trapezoid,Lion,Costa Rica,Piano,640e1fdd5,854f72f28,5dc3e05e9,998aa0f7a,679808bb3,1,Grandmaster,Freezing,l,I,ri,3,3,0
2426,0,1,0,F,Y,Green,Trapezoid,Lion,Canada,Theremin,88917a066,9972df3b0,daf851ceb,d1316ead6,614e40802,2,Grandmaster,Freezing,j,J,rp,4,12,0
2427,0,1,1,F,Y,Blue,Triangle,Lion,Canada,Bassoon,005dd4ce3,7d13ad097,36d85d658,f8c4fd6d0,f5d05b9f3,1,Grandmaster,Cold,c,A,Ye,3,12,0
